Mod:Item:MetaData, Localized Name
magneticraft:rocky_chunks:0, Iron Rocky Chunk
magneticraft:rocky_chunks:1, Gold Rocky Chunk
magneticraft:rocky_chunks:2, Copper Rocky Chunk
magneticraft:rocky_chunks:3, Lead Rocky Chunk
magneticraft:rocky_chunks:4, Cobalt Rocky Chunk
magneticraft:rocky_chunks:5, Tungsten Rocky Chunk
magneticraft:rocky_chunks:7, Aluminium Rocky Chunk
magneticraft:rocky_chunks:8, Galena Rocky Chunk
magneticraft:rocky_chunks:9, Mithril Rocky Chunk
magneticraft:rocky_chunks:10, Nickel Rocky Chunk
magneticraft:rocky_chunks:11, Osmium Rocky Chunk
magneticraft:rocky_chunks:12, Silver Rocky Chunk
magneticraft:rocky_chunks:13, Tin Rocky Chunk
magneticraft:rocky_chunks:14, Zinc Rocky Chunk
magneticraft:stone_hammer, item.magneticraft.stone_hammer.name
magneticraft:iron_hammer, item.magneticraft.iron_hammer.name
magneticraft:steel_hammer, item.magneticraft.steel_hammer.name
magneticraft:copper_coil, item.magneticraft.copper_coil.name
magneticraft:voltmeter, item.magneticraft.voltmeter.name
magneticraft:thermometer, item.magneticraft.thermometer.name
magneticraft:wrench, item.magneticraft.wrench.name
magneticraft:battery_item_low, item.magneticraft.battery_item_low.name
magneticraft:battery_item_medium, item.magneticraft.battery_item_medium.name
magneticraft:electric_drill, item.magneticraft.electric_drill.name
magneticraft:electric_chainsaw, item.magneticraft.electric_chainsaw.name
magneticraft:electric_piston, item.magneticraft.electric_piston.name
magneticraft:crafting:0, Sulfur Crystal
magneticraft:crafting:1, Alternator
magneticraft:crafting:2, Motor
magneticraft:crafting:3, Fine Copper Wire
magneticraft:crafting:4, Magnet
magneticraft:crafting:5, Iron Mesh
magneticraft:crafting:6, Fabric Mesh
magneticraft:guide_book, item.magneticraft.guide_book.name
magneticraft:floppy_disk:0, Floppy Disk
magneticraft:floppy_disk:1, Floppy Disk (Lisp)
magneticraft:floppy_disk:2, Floppy Disk (FORTH)
magneticraft:floppy_disk:3, Floppy Disk (Shell)
magneticraft:floppy_disk:4, Floppy Disk (BASIC WIP)
magneticraft:floppy_disk:5, Floppy Disk (Editor)
magneticraft:floppy_disk:6, Floppy Disk (ASM WIP)
magneticraft:iron_gear, item.magneticraft.iron_gear.name
magneticraft:broken_gear, item.magneticraft.broken_gear.name
magneticraft:steel_gear, item.magneticraft.steel_gear.name
magneticraft:tungsten_gear, item.magneticraft.tungsten_gear.name
magneticraft:inserter_upgrade:0, Inserter Upgrade: Speed
magneticraft:inserter_upgrade:1, Inserter Upgrade: Stack
magneticraft:combustion_chamber:0, Combustion Chamber
magneticraft:steam_boiler:0, Boiler
magneticraft:heat_pipe:0, Heat Pipe
magneticraft:insulated_heat_pipe:0, Insulated Heat Pipe
magneticraft:heat_sink:0, Heat sink
magneticraft:gasification_unit:0, Gasification Unit
magneticraft:brick_furnace:0, Brick furnace
magneticraft:multiblock_parts:0, Machine Block
magneticraft:multiblock_parts:1, Electrical Machine Block
magneticraft:multiblock_parts:2, Iron Grate Machine Block
magneticraft:multiblock_parts:3, Striped Machine Block
magneticraft:multiblock_parts:4, Copper Coil Machine Block
magneticraft:multiblock_parts:5, Corrugate Iron Machine Block
magneticraft:multiblock_column:0, Support Column (Y axis)
magneticraft:pumpjack_drill:0, Pumpjack Pipe
magneticraft:connector:0, Electric Connector
magneticraft:electric_pole:0, Electric Pole
magneticraft:electric_cable:0, Electric cable
magneticraft:tesla_tower:0, Tesla Tower
magneticraft:energy_receiver:0, Energy Receiver
magneticraft:electric_pole_transformer:0, Electric Pole Transformer
magneticraft:ores:0, Chalcopyrite Ore (Copper)
magneticraft:ores:1, Galena Ore (Lead)
magneticraft:ores:2, Cobaltite Ore (Cobalt)
magneticraft:ores:3, Wolframite Ore (Tungsten)
magneticraft:ores:4, Pyrite Ore (Sulfur)
magneticraft:oil_source:0, Oil Source (Full)
magneticraft:oil_source:10, Oil Source (Empty)
magneticraft:storage_blocks:0, Copper Block
magneticraft:storage_blocks:1, Lead Block
magneticraft:storage_blocks:2, Cobalt Block
magneticraft:storage_blocks:3, Tungsten Block
magneticraft:storage_blocks:4, Sulfur Block
magneticraft:limestone:0, Limestone
magneticraft:limestone:1, Limestone Brick
magneticraft:limestone:2, Limestone Cobble
magneticraft:burnt_limestone:0, Burnt Limestone
magneticraft:burnt_limestone:1, Burnt Limestone Brick
magneticraft:burnt_limestone:2, Burnt Limestone Cobble
magneticraft:tile_limestone:0, Limestone Tiles
magneticraft:tile_limestone:1, Inverted Limestone Tiles
magneticraft:tube_light:0, Tube Light
magneticraft:solar_panel:0, Solar Panel
magneticraft:shelving_unit:0, Shelving Unit
magneticraft:steam_engine:0, Small Steam Engine
magneticraft:grinder:0, Grinder
magneticraft:sieve:0, Sieve
magneticraft:solar_tower:0, Solar Tower
magneticraft:solar_mirror:0, Solar Mirror
magneticraft:container:0, Shipping container
magneticraft:pumpjack:0, Pumpjack
magneticraft:hydraulic_press:0, Hydraulic Press
magneticraft:oil_heater:0, Oil Heater
magneticraft:refinery:0, Refinery
magneticraft:big_combustion_chamber:0, Bigger Combustion Chamber
magneticraft:big_steam_boiler:0, Bigger Steam Boiler
magneticraft:steam_turbine:0, Steam Turbine
magneticraft:big_electric_furnace:0, Bigger Electric Furnace
magneticraft:conveyor_belt:0, Conveyor Belt
magneticraft:inserter:0, Inserter
magneticraft:water_generator:0, Water Generator
magneticraft:feeding_trough:0, Wooden Feeding Trough
magneticraft:pneumatic_tube:0, Pneumatic Tube
magneticraft:pneumatic_restriction_tube:0, Restriction Pneumatic Tube
magneticraft:relay:0, Relay
magneticraft:filter:0, Filter
magneticraft:transposer:0, Transposer
magneticraft:box:0, Wooden Box
magneticraft:crushing_table:0, Crushing Table
magneticraft:sluice_box:0, Sluice Box
magneticraft:fabricator:0, Fabricator
magneticraft:small_tank:0, Small tank
magneticraft:iron_pipe:0, Iron Pipe
magneticraft:battery:0, Battery Block
magneticraft:electric_furnace:0, Electric furnace
magneticraft:infinite_energy:0, Infinite Energy
magneticraft:air_bubble:0, Air Bubble
magneticraft:airlock:0, Airlock
magneticraft:thermopile:0, Thermopile
magneticraft:wind_turbine:0, Wind turbine
magneticraft:electric_heater:0, Electric Heater
magneticraft:rf_heater:0, RF Heater
magneticraft:rf_transformer:0, RF transformer
magneticraft:electric_engine:0, Electric Engine
magneticraft:computer:0, Computer
magneticraft:mining_robot:0, Mining Robot
omlib:debug_tool, Debug Tool
omlib:fake_sword, item.fake_sword.name
omlib:multi_tool, item.multi_tool.name
omlib:network_cable, tile.network_cable.name
openmodularturrets:intermediate_tiered:0, Sensor (Tier 1)
openmodularturrets:intermediate_tiered:1, Sensor (Tier 2)
openmodularturrets:intermediate_tiered:2, Sensor (Tier 3)
openmodularturrets:intermediate_tiered:3, Sensor (Tier 4)
openmodularturrets:intermediate_tiered:4, Sensor (Tier 5)
openmodularturrets:intermediate_tiered:5, Chamber (Tier 1)
openmodularturrets:intermediate_tiered:6, Chamber (Tier 2)
openmodularturrets:intermediate_tiered:7, Chamber (Tier 3)
openmodularturrets:intermediate_tiered:8, Chamber (Tier 4)
openmodularturrets:intermediate_tiered:9, Chamber (Tier 5)
openmodularturrets:intermediate_tiered:10, Barrel (Tier 1)
openmodularturrets:intermediate_tiered:11, Barrel (Tier 2)
openmodularturrets:intermediate_tiered:12, Barrel (Tier 3)
openmodularturrets:intermediate_tiered:13, Barrel (Tier 4)
openmodularturrets:intermediate_tiered:14, Barrel (Tier 5)
openmodularturrets:intermediate_regular:0, IO Bus
openmodularturrets:addon_meta:0, Addon - Turret Concealer
openmodularturrets:addon_meta:1, Addon - Damage Boost
openmodularturrets:addon_meta:2, Addon - Potentia Converter
openmodularturrets:addon_meta:3, Addon - Recycler
openmodularturrets:addon_meta:4, Addon - Redstone Reactor
openmodularturrets:addon_meta:5, Addon - Serial Port
openmodularturrets:addon_meta:6, Addon - Solar Panel
openmodularturrets:addon_meta:7, Addon - Fake Drops
openmodularturrets:upgrade_meta:0, Upgrade - Accuracy
openmodularturrets:upgrade_meta:1, Upgrade - Efficiency
openmodularturrets:upgrade_meta:2, Upgrade - Fire Rate
openmodularturrets:upgrade_meta:3, Upgrade - Range
openmodularturrets:upgrade_meta:4, Upgrade - Scatter Shot
openmodularturrets:ammo_meta:0, Ammo - Blazing Clay
openmodularturrets:ammo_meta:1, Ammo - Bullet
openmodularturrets:ammo_meta:2, Ammo - Ferro-Magnetic Slug
openmodularturrets:ammo_meta:3, Ammo - Grenade
openmodularturrets:ammo_meta:4, Ammo - Rocket
openmodularturrets:usable_meta:0, Throwable Bullet
openmodularturrets:usable_meta:1, Throwable Grenade
openmodularturrets:usable_meta:2, Turret Memory Card
openmodularturrets:turret_base:0, Turret Base (Tier 1)
openmodularturrets:turret_base:1, Turret Base (Tier 2)
openmodularturrets:turret_base:2, Turret Base (Tier 3)
openmodularturrets:turret_base:3, Turret Base (Tier 4)
openmodularturrets:turret_base:4, Turret Base (Tier 5)
openmodularturrets:expander:0, Base Inventory Expander (Tier 1)
openmodularturrets:expander:1, Base Inventory Expander (Tier 2)
openmodularturrets:expander:2, Base Inventory Expander (Tier 3)
openmodularturrets:expander:3, Base Inventory Expander (Tier 4)
openmodularturrets:expander:4, Base Inventory Expander (Tier 5)
openmodularturrets:expander:5, Base Power Expander (Tier 1)
openmodularturrets:expander:6, Base Power Expander (Tier 2)
openmodularturrets:expander:7, Base Power Expander (Tier 3)
openmodularturrets:expander:8, Base Power Expander (Tier 4)
openmodularturrets:expander:9, Base Power Expander (Tier 5)
openmodularturrets:base_addon:0, Base Addon - Loot Deleter
openmodularturrets:disposable_item_turret, Disposable Item Turret
openmodularturrets:potato_cannon_turret, Potato Cannon Turret
openmodularturrets:machine_gun_turret, Gun Turret
openmodularturrets:incendiary_turret, Incendiary Turret
openmodularturrets:grenade_turret, Grenade Launcher Turret
openmodularturrets:relativistic_turret, Relativistic Turret
openmodularturrets:rocket_turret, Rocket Launcher Turret
openmodularturrets:teleporter_turret, Teleporter Turret
openmodularturrets:laser_turret, Laser Turret
openmodularturrets:rail_gun_turret, Rail Gun Turret
openmodularturrets:lever_block, Basic Turret Base Crank
